dvd_num,title,location,book case,shelf,display type
green-562,BEETLEJUICE SEASON 4 PART ONE DISC 4,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-563,BEETLEJUICE SEASON 4 PART TWO DISC 5,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-564,BEETLEJUICE SEASON 4 PART TWO DISC 6,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-565,BEETLEJUICE SEASON 4 PART TWO DISC 7,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-566,BEETLEJUICE SEASON 4 PART TWO DISC 8,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-567,HANNA-BARBERA CHRISTMAS CLASSICS COLLECTION,,,,
green-568,Christmas Animated Classics The Nutcracker Sweet,,,,
green-569,Christmas Animated Classics Annabelle’s Wish,,,,
green-570,Christmas Animated Classics Dot and Santa Claus,,,,
green-571,PEANUTS  Lucy,,,,
green-572,PEANUTS  Charlie Brown,,,,
green-573,PEANUTS  Shroeder,,,,
green-574,PEANUTS  Peppermint Patty,,,,
green-575,PEANUTS  Linus,,,,
green-576,PEANUTS  Woodstock,,,,
green-577,SNORKS Season 1 Disc 1,LOUNGEROOM,2,1,ALPHABETICAL
green-578,SNORKS Season 1 Disc 2,LOUNGEROOM,2,1,ALPHABETICAL
green-579,THE SYLVESTER AND TWEETY MYSTERIES SEASON 1 DISC 1,LOUNGEROOM,2,1,ALPHABETICAL
green-580,THE SYLVESTER AND TWEETY MYSTERIES SEASON 1 DISC 2,LOUNGEROOM,2,1,ALPHABETICAL
green-581,HAVE YOURSELF A GOOFY LITTLE CHRISTMAS,LOUNGEROOM,1,2,ALPHABETICAL
green-582,DISNEY EXTREME ADVENTURE FUN,BEDROOM,4,1,CATEGORIES
green-583,BANJO THE WOODPILE CAT,,,,
green-584,CLASS OF 3000 SEASON 1 DISC 1,,,,
green-585,CLASS OF 3000 SEASON 1 DISC 2,,,,
green-586,YOGI’S GANG DISC 1,GARAGE,TUB 5,,NUMERICAL
green-587,YOGI’S GANG DISC 2,GARAGE,TUB 5,,NUMERICAL
green-588,WACKY RACES DISC 1,BEDROOM,4,3,CATEGORIES
green-589,WACKY RACES DISC 2  SIDE A- B,BEDROOM,4,3,CATEGORIES
green-590,DROOPY THE COMPLETE THEATRICAL COLLECTION DISC 1,GARAGE,TUB 5,,NUMERICAL
green-591,DROOPY THE COMPLETE THEATRICAL COLLECTION DISC 2,GARAGE,TUB 5,,NUMERICAL
green-592,HANNA BARBERA HOLIDAY TRIPLE FEATURE,,,,
green-593,A VERY NICKELODEON CHRISTMAS,,,,
green-594,ROCKET POWER SEASON 1 DISC 1,,,,
green-595,ROCKET POWER SEASON 1 DISC 2,,,,
green-596,ROCKET POWER SEASON 1 DISC 3,,,,
green-597,ROVER DANGERFIELD THE DOG THAT GETS NO RESPECT,,,,
green-598,RAYMOND BRIGGS FATHER CHRISTMAS,,,,
green-599,RAYMOND BRIGGS THE SNOWMAN,,,,
green-600,RAYMOND BRIGGS THE SNOWMAN AND THE SNOWDOG,,,,
green-601,THE ADVENTURES OF CHUCK & FRIENDS FIXED THAT FOR YOU,,,,
green-602,POKEMON SINNOH LEAGUE VICTORS DISC 1,,,,
green-603,POKEMON SINNOH LEAGUE VICTORS DISC 2,,,,
green-604,THE TIGER WHO CAME TO TEA,,,,
green-605,Elf Pets Santa’s St. Bernards Save Christmas,,,,
green-606,THE MITCHELLS VS THE MACHINES,,,,
green-607,MULAN,,,,
green-608,THE HUNCHBACK OF NOTRE DAME,,,,
green-609,BLACK ARROW,,,,
green-610,KIDNAPPED,,,,
green-611,THE PRISONER OF ZENDA,,,,
green-612,THE LAST MOHICANS,,,,
green-613,DON QUIXOTE,,,,
green-614,FERNGULLY THE LAST RAINFOREST,,,,
green-615,GARFIELD THE MOVIE,,,,
green-616,THE LION GUARD RETURN OF THE ROAR,,,,
green-617,WONDER PARK,,,,
green-618,ADVENTURES IN ZAMBEZIA,,,,
green-619,SHERLOCK GNOMES,,,,
green-620,SURFS UP 2 WAVEMANIA,,,,
green-621,CASPER,,,,
green-622,FERDINAND,,,,
green-623,THE JUNGLE BOOK,BEDROOM,4,4,CATEGORIES
green-624,THE JUNGLE BOOK 2,BEDROOM,4,4,CATEGORIES
green-625,ATTACK OF THE KILLER TOMATOES DISC 1,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-626,ATTACK OF THE KILLER TOMATOES DISC 2,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-627,WIDGETS WALKABOUT,LOUNGEROOM,2,2,ALPHABETICAL
green-628,PLUTO IN DUTCH,,,,
green-629,THE ANIMALS OF FARTHING WOOD,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-630,CASPER AND THE ANGELS,LOUNGEROOM,1,1,ALPHABETICAL
green-631,THE KWICKY KOALA SHOW SEASON 1 DISC 1,LOUNGEROOM,1,3,ALPHABETICAL
green-632,THE KWICKY KOALA SHOW SEASON 1 DISC 2,LOUNGEROOM,1,3,ALPHABETICAL
green-633,FREE WILLY SEASON 1 EPISODE 1,LOUNGEROOM,1,2,ALPHABETICAL
green-634,NOAH’S ISLAND SEASON 1 EPISODE 1,LOUNGEROOM,1,4,ALPHABETICAL
green-635,AVENGER PENGUINS,GARAGE,TUB 5,,NUMERICAL
green-636,BIKER MICE FROM MARS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-637,BLACKSTAR,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-638,THE CHARLIE BROWN AND SNOOPY SHOW DISC 1,LOUNGEROOM,1,1,ALPHABETICAL
green-639,THE CHARLIE BROWN AND SNOOPY SHOW DISC 2,LOUNGEROOM,1,1,ALPHABETICAL
green-640,THE CHARLIE BROWN AND SNOOPY SHOW DISC 3,LOUNGEROOM,1,1,ALPHABETICAL
green-641,BOBBY’S WORLD,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-642,BONKERS,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-643,THE BOTS MASTER,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-644,BRAVESTARR,GARAGE,TUB 6,,NUMERICAL
green-645,BUCKY O’HARE AND THE TOAD MENACE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-646,CAPTAIN N THE GAME MASTER,LOUNGEROOM,1,1,ALPHABETICAL
green-647,CAPTAIN SIMIAN AND THE SPACE MONKEYS,LOUNGEROOM,1,1,ALPHABETICAL
green-648,THE COMIC STRIP,LOUNGEROOM,1,1,ALPHABETICAL
green-649,CONAN THE ADVENTURER,LOUNGEROOM,1,1,ALPHABETICAL
green-650,CYBERSIX,GARAGE,TUB 6,,NUMERICAL
green-651,DARKSTALKERS,,,,
green-652,DEFENDERS OF THE EARTH,LOUNGEROOM,1,1,ALPHABETICAL
green-653,DINO RIDERS,LOUNGEROOM,1,1,ALPHABETICAL
green-654,DINOSAUCERS,LOUNGEROOM,1,1,ALPHABETICAL
green-655,BIMBLES BUCKET,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-656,CAPTAIN STAR,LOUNGEROOM,1,1,ALPHABETICAL
green-657,DONKEY KONG COUNTRY,LOUNGEROOM,1,1,ALPHABETICAL
green-658,DOUBLE DRAGON,LOUNGEROOM,1,1,ALPHABETICAL
green-659,DRAGON FLYZ,LOUNGEROOM,1,1,ALPHABETICAL
green-660,EAGLE RIDERS,LOUNGEROOM,1,2,ALPHABETICAL
green-661,EEK THE CAT,LOUNGEROOM,1,2,ALPHABETICAL
green-662,THE FAMILY NESS,LOUNGEROOM,1,2,ALPHABETICAL
green-663,FANTOM CAT,GARAGE,TUB 6,,NUMERICAL
green-664,FERAL TV,GARAGE,TUB 6,,NUMERICAL
green-665,FIEVEL’S AMERICAN TAILS,LOUNGEROOM,1,2,ALPHABETICAL
green-666,FIREMAN SAM,LOUNGEROOM,1,2,ALPHABETICAL
green-667,FLASH GORDON,LOUNGEROOM,1,2,ALPHABETICAL
green-668,FLY TALES,LOUNGEROOM,1,2,ALPHABETICAL
green-669,THE FOX BUSTERS,GARAGE,TUB 6,,NUMERICAL
green-670,FROGGER,LOUNGEROOM,1,1,ALPHABETICAL
green-671,FREAKY STORIES,LOUNGEROOM,1,2,ALPHABETICAL
green-672,FUNNYBONES,LOUNGEROOM,1,2,ALPHABETICAL
green-673,GADGET BOYS,LOUNGEROOM,1,2,ALPHABETICAL
green-674,GARGOYLES,LOUNGEROOM,1,2,ALPHABETICAL
green-675,THE GENIE FROM DOWN UNDER,LOUNGEROOM,1,2,ALPHABETICAL
green-676,GI JOE,LOUNGEROOM,1,2,ALPHABETICAL
green-677,GODZILLA,LOUNGEROOM,1,2,ALPHABETICAL
green-678,GOGS,LOUNGEROOM,1,2,ALPHABETICAL
green-679,GRAVEDALE HIGH,LOUNGEROOM,1,2,ALPHABETICAL
green-680,HERO HIGH,GARAGE,TUB 6,,NUMERICAL
green-681,HIGHLANDER,LOUNGEROOM,1,2,ALPHABETICAL
green-682,HOT ROD DOGS AND COOL CAR CATS,GARAGE,TUB 6,,NUMERICAL
green-683,HURRICANES,LOUNGEROOM,1,3,ALPHABETICAL
green-684,INHUMANOIDS,LOUNGEROOM,1,3,ALPHABETICAL
green-685,INSEKTORS,LOUNGEROOM,1,3,ALPHABETICAL
green-686,IT’S PUNKY BREWSTER,LOUNGEROOM,1,3,ALPHABETICAL
green-687,JAYCE AND THE WHEELED WARRIORS,LOUNGEROOM,1,3,ALPHABETICAL
green-688,THE KARATE KID,LOUNGEROOM,1,3,ALPHABETICAL
green-689,KING ARTHUR AND THE KNIGHTS OF JUSTICE,LOUNGEROOM,1,3,ALPHABETICAL
green-690,LADY LOVELY LOCKS,LOUNGEROOM,1,3,ALPHABETICAL
green-691,THE LEGEND OF PRINCE VALIANT,LOUNGEROOM,1,3,ALPHABETICAL
green-692,THE LEGENDS OF TREASURE ISLAND,LOUNGEROOM,1,3,ALPHABETICAL
green-693,THE LEGEND OF ZELDA,LOUNGEROOM,1,3,ALPHABETICAL
green-694,THE LITTLE LULU SHOW,LOUNGEROOM,1,3,ALPHABETICAL
green-695,LITTLE MONSTERS,GARAGE,TUB 6,,NUMERICAL
green-696,LITTLE WIZARDS,LOUNGEROOM,1,3,ALPHABETICAL
green-697,THE LITTLES,LOUNGEROOM,1,3,ALPHABETICAL
green-698,THE LITTLE POLAR BEAR,GARAGE,TUB 6,,NUMERICAL
green-699,LUCKY LUKE,GARAGE,TUB 6,,NUMERICAL
green-700,THE MAGIC ADVENTURES OF MUMFIE,GARAGE,TUB 6,,NUMERICAL
green-701,THE MASK,LOUNGEROOM,1,3,ALPHABETICAL
green-702,MEGA MAN,LOUNGEROOM,1,3,ALPHABETICAL
green-703,MEN IN BLACK,LOUNGEROOM,1,3,ALPHABETICAL
green-704,MERLIN THE MAGICAL PUPPY,GARAGE,TUB 6,,NUMERICAL
green-705,MICROSCOPIC MILTON,LOUNGEROOM,1,3,ALPHABETICAL
green-706,MIGHTY DUCKS,LOUNGEROOM,1,3,ALPHABETICAL
green-707,MIGHTY ORBOTS,LOUNGEROOM,1,3,ALPHABETICAL
green-708,MIGHTY MAX,LOUNGEROOM,1,3,ALPHABETICAL
green-709,MONSTER FORCE,LOUNGEROOM,1,3,ALPHABETICAL
green-710,MOT,GARAGE,TUB 6,,NUMERICAL
green-711,MOTHER GOOSE AND GRIMM,LOUNGEROOM,1,3,ALPHABETICAL
green-712,MUMMIES ALIVE,LOUNGEROOM,1,3,ALPHABETICAL
green-713,MUTANT LEAGUE,LOUNGEROOM,1,3,ALPHABETICAL
green-714,NEDS NEWT,LOUNGEROOM,1,4,ALPHABETICAL
green-715,NIGHTMARE NED,LOUNGEROOM,1,4,ALPHABETICAL
green-716,NODDY,LOUNGEROOM,1,4,ALPHABETICAL
green-717,OAKIE DOKE,LOUNGEROOM,1,4,ALPHABETICAL
green-718,OCEAN GIRL,GARAGE,TUB 6,,NUMERICAL
green-719,OGGY AND THE COCKROACHES,LOUNGEROOM,1,4,ALPHABETICAL
green-720,ONCE UPON A TIME,GARAGE,TUB 6,,NUMERICAL
green-721,OLLIVERS ADVENTURES,GARAGE,TUB 6,,NUMERICAL
green-722,OSCAR AND FRIENDS,GARAGE,TUB 6,,NUMERICAL
green-723,OSCARS ORCHESTRA,LOUNGEROOM,1,4,ALPHABETICAL
green-724,OZ KIDS,LOUNGEROOM,1,4,ALPHABETICAL
green-725,PABLO THE LITTLE RED FOX,GARAGE,TUB 6,,NUMERICAL
green-726,PAW PAWS,LOUNGEROOM,1,4,ALPHABETICAL
green-727,PERCY THE PARK KEEPER,GARAGE,TUB 6,,NUMERICAL
green-728,PETALS,GARAGE,TUB 6,,NUMERICAL
green-729,PEPPER ANN,LOUNGEROOM,1,4,ALPHABETICAL
green-730,PETER PAN AND THE PIRATES,LOUNGEROOM,1,4,ALPHABETICAL
green-731,PHANTOM 2040,LOUNGEROOM,1,4,ALPHABETICAL
green-732,PHILBERT FROG,GARAGE,TUB 7,,NUMERICAL
green-733,THE SIMPSONS COMPLETE 6th SEASON,LOUNGEROOM,2,1,ALPHABETICAL
green-734,THE SIMPSONS COMPLETE 6th SEASON,LOUNGEROOM,2,1,ALPHABETICAL
green-735,THE SIMPSONS COMPLETE 6th SEASON,LOUNGEROOM,2,1,ALPHABETICAL
green-736,THE SIMPSONS COMPLETE 6th SEASON,LOUNGEROOM,2,1,ALPHABETICAL
green-737,FAMILY GUY SEASON 1 DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-738,FAMILY GUY SEASON 1 DISC 2,LOUNGEROOM,1,2,ALPHABETICAL
green-739,FAMILY GUY SEASON 2 DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-740,FAMILY GUY SEASON 2 DISC 2,LOUNGEROOM,1,2,ALPHABETICAL
green-741,FAMILY GUY SEASON 3 DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-742,FAMILY GUY SEASON 3 DISC 2,LOUNGEROOM,1,2,ALPHABETICAL
green-743,FAMILY GUY SEASON 3 DISC 3,LOUNGEROOM,1,2,ALPHABETICAL
green-744,FAMILY GUY UNCOVERED DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-745,FAMILY GUY UNCOVERED DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-746,PIGGSBURG PIGS,LOUNGEROOM,1,4,ALPHABETICAL
green-747,THE PINK PANTHER,LOUNGEROOM,1,4,ALPHABETICAL
green-748,THE PIRATES OF DARK WATER,LOUNGEROOM,1,4,ALPHABETICAL
green-749,POLE POSITION,LOUNGEROOM,1,4,ALPHABETICAL
green-750,POLICE ACADEMY,LOUNGEROOM,1,4,ALPHABETICAL
green-751,POPEYE AND SON,LOUNGEROOM,1,4,ALPHABETICAL
green-752,POPPLES,LOUNGEROOM,1,4,ALPHABETICAL
green-753,POSTMAN PAT,LOUNGEROOM,1,4,ALPHABETICAL
green-754,CAILLOU… THE CAT’S MEOW,GARAGE,TUB 7,,NUMERICAL
green-755,GERONIMO STILTON,BEDROOM,4,4,CATEGORIES
green-756,THE BISKITTS THE COMPLETE SERIES DISC 1,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-757,THE BISKITTS THE COMPLETE SERIES DISC 2,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-758,POTATOES AND DRAGONS,LOUNGEROOM,1,4,ALPHABETICAL
green-759,PRINCESS GWENEVERE AND THE JEWEL RIDERS,LOUNGEROOM,1,4,ALPHABETICAL
green-760,PRO STARS,LOUNGEROOM,1,4,ALPHABETICAL
green-761,THE QUEENS NOSE,LOUNGEROOM,1,4,ALPHABETICAL
green-762,THE RACCOONS,LOUNGEROOM,1,4,ALPHABETICAL
green-763,RAINBOW BRITE,LOUNGEROOM,1,4,ALPHABETICAL
green-764,THE REAL GHOSTBUSTERS,LOUNGEROOM,1,4,ALPHABETICAL
green-765,REBOOT,LOUNGEROOM,1,4,ALPHABETICAL
green-766,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 1 VOLUME 1,GARAGE,TUB 7,,NUMERICAL
green-767,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 2 VOLUME 1,GARAGE,TUB 7,,NUMERICAL
green-768,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 3 VOLUME 2,GARAGE,TUB 7,,NUMERICAL
green-769,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 4 VOLUME 2,GARAGE,TUB 7,,NUMERICAL
green-770,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 5 VOLUME 3,GARAGE,TUB 7,,NUMERICAL
green-771,LOONEY TUNES COMPLETE PLATINUM COLLECTION DISC 6 VOLUME 3,GARAGE,TUB 7,,NUMERICAL
green-772,CENTURIONS THE ORIGINAL MINISERIES,LOUNGEROOM,1,1,ALPHABETICAL
green-773,ROBOCOP,LOUNGEROOM,1,4,ALPHABETICAL
green-774,THE ROBONIC STOOGES,LOUNGEROOM,1,4,ALPHABETICAL
green-775,RUBBISH KING OF THE JUMBLE,GARAGE,TUB 7,,NUMERICAL
green-776,SABER RIDER AND THE STAR SHERIFFS,LOUNGEROOM,2,1,ALPHABETICAL
green-777,SAILOR MOON,LOUNGEROOM,2,1,ALPHABETICAL
green-778,SAMURAI PIZZA CATS,LOUNGEROOM,2,1,ALPHABETICAL
green-779,SANTO BUGITO,LOUNGEROOM,2,1,ALPHABETICAL
green-780,SEABERT,LOUNGEROOM,2,1,ALPHABETICAL
green-781,THE SECRET FILES OF SPYDOGS,LOUNGEROOM,2,1,ALPHABETICAL
green-782,SESAME STREET,LOUNGEROOM,2,1,ALPHABETICAL
green-783,SHADOW RAIDERS,LOUNGEROOM,2,1,ALPHABETICAL
green-784,SHERLOCK HOLMES IN THE 22ND CENTURY,LOUNGEROOM,2,1,ALPHABETICAL
green-785,THE SHNOOKUMS AND MEAT FUNNY CARTOON SHOW,LOUNGEROOM,2,1,ALPHABETICAL
green-786,SHE RA PRINCESS OF POWER,LOUNGEROOM,2,1,ALPHABETICAL
green-787,SILVER SURFER,LOUNGEROOM,2,1,ALPHABETICAL
green-788,SKELETON WARRIORS,LOUNGEROOM,2,1,ALPHABETICAL
green-789,SOOTY & CO,LOUNGEROOM,2,1,ALPHABETICAL
green-790,SOUL MUSIC,GARAGE,TUB 7,,NUMERICAL
green-791,SPACE GOOFS,GARAGE,TUB 7,,NUMERICAL
green-792,SPIDER MAN,LOUNGEROOM,2,1,ALPHABETICAL
green-793,SPIDER MAN AND HIS AMAZING FRIENDS,LOUNGEROOM,2,1,ALPHABETICAL
green-794,SPIDER MAN,LOUNGEROOM,2,1,ALPHABETICAL
green-795,SPIDER WOMAN,LOUNGEROOM,2,1,ALPHABETICAL
green-796,STONE PROTECTORS,LOUNGEROOM,2,1,ALPHABETICAL
green-797,STREET FIGHTER,LOUNGEROOM,2,1,ALPHABETICAL
green-798,STUNT DAWGS,LOUNGEROOM,2,1,ALPHABETICAL
green-799,SUPER DAVE,LOUNGEROOM,2,1,ALPHABETICAL
green-800,SUPERMAN,LOUNGEROOM,2,1,ALPHABETICAL
green-801,SWAMP THING,LOUNGEROOM,2,1,ALPHABETICAL
green-802,SYLVANIAN FAMILIES,GARAGE,TUB 7,,NUMERICAL
green-803,Littlest Pet Shop- Strike a Pose!,GARAGE,TUB 7,,NUMERICAL
green-804,Mighty Mouse The New Adventures! Disc 1,BEDROOM,4,4,CATEGORIES
green-805,Mighty Mouse The New Adventures! Disc 2,BEDROOM,4,4,CATEGORIES
green-806,Mighty Mouse The New Adventures! Disc 3,BEDROOM,4,4,CATEGORIES
green-807,Spongebob Squarepants Legends of Bikini Bottom,BEDROOM,4,4,CATEGORIES
green-808,THE LITTLE MERMAID,BEDROOM,4,2,CATEGORIES
green-809,THE FLINTSTONE KIDS DISC 1,LOUNGEROOM,1,1,ALPHABETICAL
green-810,THE FLINTSTONE KIDS DISC 2,LOUNGEROOM,1,1,ALPHABETICAL
green-811,CHALLENGE OF THE GOBOTS,LOUNGEROOM,1,1,ALPHABETICAL
green-812,CLUE CLUB DISC 1,GARAGE,TUB 7,,NUMERICAL
green-813,CLUE CLUB DISC 2,GARAGE,TUB 7,,NUMERICAL
green-814,FANTASTIC MAX,LOUNGEROOM,1,2,ALPHABETICAL
green-815,DISNEY’S CHRISTMAS FAVOURITES,BEDROOM,4,1,CATEGORIES
green-816,ALADDIN THE COMPLETE SERIES,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-817,SUPER MARIO BROS. SUPER SHOW 1UP,LOUNGEROOM,2,1,ALPHABETICAL
green-818,SUPER MARIO BROS. SUPER SHOW 2UP,LOUNGEROOM,2,1,ALPHABETICAL
green-819,SUPER MARIO BROS. SUPER SHOW 3UP,LOUNGEROOM,2,1,ALPHABETICAL
green-820,SUPER MARIO BROS. SUPER SHOW 4UP,LOUNGEROOM,2,1,ALPHABETICAL
green-821,SUPER MARIO BROS. SUPER SHOW 5UP,LOUNGEROOM,2,1,ALPHABETICAL
green-822,SUPER MARIO BROS.,LOUNGEROOM,2,1,ALPHABETICAL
green-823,ALBERT THE 5TH MUSKETEER,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-824,DAVID THE GNOME,LOUNGEROOM,1,1,ALPHABETICAL
green-825,DRAGON’S LAIR DISC 1,LOUNGEROOM,1,1,ALPHABETICAL
green-826,DRAGON’S LAIR DISC 2,LOUNGEROOM,1,1,ALPHABETICAL
green-827,DROOPY MASTER DETECTIVE,LOUNGEROOM,1,1,ALPHABETICAL
green-828,DUMB AND DUMBER DISC 1,LOUNGEROOM,1,1,ALPHABETICAL
green-829,DUMB AND DUMBER DISC 2,LOUNGEROOM,1,1,ALPHABETICAL
green-830,GALTAR AND THE GOLDEN LANCE DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-831,GALTAR AND THE GOLDEN LANCE DISC 2,LOUNGEROOM,1,2,ALPHABETICAL
green-832,GALTAR AND THE GOLDEN LANCE DISC 3,LOUNGEROOM,1,2,ALPHABETICAL
green-833,HEATHCLIFF,LOUNGEROOM,1,2,ALPHABETICAL
green-834,THE INCREDIBLE HULK DISC 1,LOUNGEROOM,1,3,ALPHABETICAL
green-835,THE INCREDIBLE HULK DISC 2,LOUNGEROOM,1,3,ALPHABETICAL
green-836,THE JUNGLE BOOK,LOUNGEROOM,1,3,ALPHABETICAL
green-837,MISTER T,LOUNGEROOM,1,3,ALPHABETICAL
green-838,MY PET MONSTER,LOUNGEROOM,1,3,ALPHABETICAL
green-839,WHERE ON EARTH IS CARMEN SANDIEGO,LOUNGEROOM,2,2,ALPHABETICAL
green-840,WISH KID,LOUNGEROOM,2,2,ALPHABETICAL
green-841,THE WIZARD OF OZ,LOUNGEROOM,2,2,ALPHABETICAL
green-842,ALL DOGS GO TO HEAVEN,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-843,ANTHONY ANT,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-844,BAD DOG,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-845,BUMP IN THE NIGHT,LOUNGEROOM,1,1,ALPHABETICAL
green-846,CREEPY CRAWLERS,LOUNGEROOM,1,1,ALPHABETICAL
green-847,CRO,LOUNGEROOM,1,1,ALPHABETICAL
green-848,DENNIS THE MENACE,LOUNGEROOM,1,1,ALPHABETICAL
green-849,DENVER THE LAST DINOSAUR,LOUNGEROOM,1,1,ALPHABETICAL
green-850,DINK THE LITTLE DINOSAUR,LOUNGEROOM,1,1,ALPHABETICAL
green-851,DOGTANIAN AND THE THREE MUSKEHOUNDS,LOUNGEROOM,1,1,ALPHABETICAL
green-852,THE GET ALONG GANG,LOUNGEROOM,1,2,ALPHABETICAL
green-853,HERCULES,LOUNGEROOM,1,2,ALPHABETICAL
green-854,THE INCREDIBLE HULK,LOUNGEROOM,1,3,ALPHABETICAL
green-855,JEM,LOUNGEROOM,1,3,ALPHABETICAL
green-856,THE LITTLE MERMAID,LOUNGEROOM,1,3,ALPHABETICAL
green-857,MORTAL KOMBAT,LOUNGEROOM,1,3,ALPHABETICAL
green-858,MUPPET BABIES,LOUNGEROOM,1,3,ALPHABETICAL
green-859,THE NEW ADVENTURES OF WINNIE THE POOH,LOUNGEROOM,1,4,ALPHABETICAL
green-860,POUND PUPPIES,LOUNGEROOM,1,4,ALPHABETICAL
green-861,TOXIC CRUSADERS,LOUNGEROOM,2,2,ALPHABETICAL
green-862,TROLLKINS,LOUNGEROOM,2,2,ALPHABETICAL
green-863,WAYNEHEAD,LOUNGEROOM,2,2,ALPHABETICAL
green-864,THE TICK VS. SEASON 1 DISC 1,LOUNGEROOM,2,1,ALPHABETICAL
green-865,THE TICK VS. SEASON 1 DISC 2,LOUNGEROOM,2,1,ALPHABETICAL
green-866,THE TRAP DOOR COMPLETE COLLECTION,LOUNGEROOM,2,2,ALPHABETICAL
green-867,THE LITTLE MERMAID,,,,
green-868,JUNGLE GIRL and the LOST ISLAND of DINOSAURS,,,,
green-869,THE HUNCHBACK OF NOTRE DAME,,,,
green-870,A.B.C.  HIT CLIPS,,,,
green-871,PELSWICK VOLUME 2,GARAGE,TUB 7,,NUMERICAL
green-872,BASIL THE GREAT MOUSE DETECTIVE,,,,
green-873,FANTASIA,,,,
green-874,POPEYE AND FRIENDS VOLUME 2,,,,
green-875,MAGGIE AND THE FEROCIOUS BEAST VOLUME 1,,,,
green-876,LEO THE LION VOLUME 3,,,,
green-877,"MILLY, MOLLY ADVENTURES",,,,
green-878,GOLDEN FILMS THE WIZARD OF OZ & SNOW WHITE AND THE SEVEN DWARFS,,,,
green-879,YOUNG POCAHONTAS,,,,
green-880,THE ADVENTURES OF TEDDY RUXPIN,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-881,BOB AND MARGARET,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-882,EXTREME DINOSAURS,LOUNGEROOM,1,2,ALPHABETICAL
green-883,FLYING RHINO JUNIOR HIGH,LOUNGEROOM,1,2,ALPHABETICAL
green-884,HISTERIA,LOUNGEROOM,1,2,ALPHABETICAL
green-885,ULYSSES 31,LOUNGEROOM,2,2,ALPHABETICAL
green-886,WHAT A MESS,LOUNGEROOM,2,2,ALPHABETICAL
green-887,YVON OF THE YUKON,LOUNGEROOM,2,2,ALPHABETICAL
green-888,HEY ARNOLD! SEASON 1 DISC 1,LOUNGEROOM,1,2,ALPHABETICAL
green-889,HEY ARNOLD! SEASON 1 DISC 2,LOUNGEROOM,1,2,ALPHABETICAL
green-890,HEY ARNOLD! SEASON 1 DISC 3,LOUNGEROOM,1,2,ALPHABETICAL
green-891,HEY ARNOLD! SEASON 1 DISC 4,LOUNGEROOM,1,2,ALPHABETICAL
green-892,LILY’S DRIFTWOOD BAY SEA TREASURE AND ACROSS THE BAY DISC 1,GARAGE,TUB 7,,NUMERICAL
green-893,LILY’S DRIFTWOOD BAY SEA TREASURE AND ACROSS THE BAY DISC 2,GARAGE,TUB 7,,NUMERICAL
green-894,LILY’S DRIFTWOOD BAY SEA ALL ABOARD AND HOLD ONTO YOUR HAT DISC 1,GARAGE,TUB 7,,NUMERICAL
green-895,LILY’S DRIFTWOOD BAY SEA ALL ABOARD AND HOLD ONTO YOUR HAT DISC 2,GARAGE,TUB 7,,NUMERICAL
green-896,TIN TIN  DISC ONE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-897,TIN TIN  DISC TWO,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-898,TIN TIN  DISC THREE,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
green-899,TIN TIN  DISC FOUR,LOUNGEROOM,1,TOP SHELF,ALPHABETICAL
